wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.0748,54.25303,92.09864,7.27E+10,2.95E+10,4.57E+10,2.60E+10,8.50E+10,0.0638082,0.000548384,0.234129,2.690661,3309.509,5619.272,1.697874,32.799,4.707625
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.2272,56.38937,92.47295,6.98E+10,2.90E+10,3.94E+10,2.00E+10,7.80E+10,0.07696306,0.000567985,0.2037433,2.668141,3296.107,5406.558,1.640251,33.91314,4.5496
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.3796,58.26267,93.10244,6.68E+10,2.83E+10,3.46E+10,1.57E+10,7.24E+10,0.08006977,0.002417117,0.1780242,2.64484,3273.841,5232.261,1.598159,35.32521,4.479331
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.532,58.63085,93.59211,6.58E+10,2.80E+10,3.40E+10,1.53E+10,7.12E+10,0.07550508,0.01400878,0.1770272,2.636315,3256.696,5198.628,1.596294,40.56566,4.548216
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.6844,57.9917,93.87817,6.63E+10,2.78E+10,3.58E+10,1.73E+10,7.30E+10,0.07120769,0.01461484,0.19139,2.641193,3246.765,5256.073,1.618875,43.20382,4.69094
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.8368,56.81513,93.75656,6.79E+10,2.80E+10,3.90E+10,2.03E+10,7.64E+10,0.06647594,0.007653446,0.2097495,2.653845,3250.975,5365.166,1.650314,44.57901,4.703405
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5550.9892,55.84714,93.57732,6.93E+10,2.83E+10,4.17E+10,2.29E+10,7.95E+10,0.05955584,0.001737014,0.2233546,2.66825,3257.201,5457.968,1.675655,42.73639,4.50797
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.1416,54.95322,93.18644,7.06E+10,2.86E+10,4.42E+10,2.51E+10,8.24E+10,0.04997149,0.003032767,0.2333878,2.676816,3270.874,5546.773,1.695794,42.32581,4.221741
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.294,53.39061,92.97804,7.22E+10,2.88E+10,4.90E+10,2.98E+10,8.74E+10,0.04410985,0.006576514,0.2538683,2.679714,3278.197,5709.76,1.741726,40.98107,3.978132
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.4464,52.87349,91.72697,7.40E+10,2.96E+10,4.95E+10,2.98E+10,8.89E+10,0.04463801,0.008823026,0.2511561,2.676277,3323.042,5764.722,1.734824,43.71261,3.862822
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.5988,52.69588,90.52096,7.53E+10,3.03E+10,4.89E+10,2.88E+10,8.93E+10,0.04815156,0.009621337,0.2436697,2.668318,3367.257,5784.142,1.717792,47.26277,3.8525
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.7512,53.95192,90.11041,7.43E+10,3.04E+10,4.44E+10,2.41E+10,8.49E+10,0.05189155,0.008278791,0.220377,2.660372,3382.521,5650.231,1.670443,52.16685,3.887886
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5551.9036,54.30315,90.31387,7.38E+10,3.03E+10,4.34E+10,2.32E+10,8.38E+10,0.05519481,0.002710738,0.216879,2.660833,3374.903,5612.936,1.663142,51.06526,3.892206
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.056,54.00571,90.74123,7.38E+10,3.01E+10,4.49E+10,2.48E+10,8.50E+10,0.05295845,0.009023109,0.225707,2.668366,3359.015,5643.89,1.680237,47.46096,3.88235
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.2084,53.11,91.28343,7.42E+10,2.98E+10,4.83E+10,2.85E+10,8.81E+10,0.05003436,0.01798114,0.2439975,2.673864,3339.07,5739.345,1.718886,42.95285,3.89787
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.3608,52.93824,91.64172,7.38E+10,2.95E+10,4.91E+10,2.94E+10,8.85E+10,0.05109632,0.02474071,0.2495872,2.669193,3326.002,5757.661,1.731107,39.87055,3.98592
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.5132,53.92438,92.27454,7.19E+10,2.90E+10,4.62E+10,2.69E+10,8.48E+10,0.05879838,0.02578851,0.2406574,2.654822,3303.218,5652.807,1.711273,38.13203,4.111877
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.6656,54.72164,93.2306,6.97E+10,2.82E+10,4.42E+10,2.54E+10,8.18E+10,0.0741948,0.01605036,0.2372139,2.634859,3269.374,5570.15,1.703731,35.45136,4.236692
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.818,55.07649,94.29409,6.78E+10,2.73E+10,4.36E+10,2.54E+10,8.00E+10,0.09432862,0.005612149,0.2410685,2.613387,3232.505,5534.145,1.712049,32.39533,4.33098
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5552.9704,55.73047,94.70584,6.65E+10,2.69E+10,4.18E+10,2.39E+10,7.77E+10,0.1056657,0.001148905,0.2351244,2.59756,3218.39,5469.33,1.699392,30.07681,4.291334
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.1228,56.39122,95.4287,6.52E+10,2.65E+10,4.05E+10,2.29E+10,7.58E+10,0.1081779,0.000168914,0.2317251,2.593941,3194.045,5405.205,1.692269,28.7403,4.057106
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.2752,57.19809,95.92583,6.41E+10,2.62E+10,3.87E+10,2.13E+10,7.37E+10,0.1036816,0.001034286,0.2241367,2.593959,3177.464,5329.028,1.67712,28.79922,3.738162
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.4276,57.88209,96.59612,6.29E+10,2.58E+10,3.75E+10,2.03E+10,7.19E+10,0.0919197,0.005218428,0.2198945,2.59115,3155.434,5265.979,1.668853,27.15385,3.550637
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.58,57.31111,96.92345,6.27E+10,2.55E+10,3.89E+10,2.19E+10,7.28E+10,0.08766158,0.002150558,0.231131,2.574706,3144.753,5318.517,1.691246,24.11308,3.660037
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.7324,57.31073,96.97287,6.21E+10,2.52E+10,3.86E+10,2.18E+10,7.22E+10,0.08685044,0.000245943,0.2316186,2.552636,3143.147,5318.389,1.692059,22.5826,3.957586
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5553.8848,58.08915,96.55895,6.14E+10,2.52E+10,3.61E+10,1.93E+10,6.97E+10,0.0892987,1.09E-05,0.2162952,2.53211,3156.634,5247.311,1.66234,23.08076,4.217019
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.0372,58.75205,96.71102,6.06E+10,2.51E+10,3.45E+10,1.78E+10,6.80E+10,0.09513552,7.31E-05,0.2075257,2.526318,3151.662,5187.989,1.646106,24.16276,4.219834
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.1896,59.20018,96.92197,6.02E+10,2.50E+10,3.37E+10,1.70E+10,6.71E+10,0.1022922,0.000355597,0.2024457,2.531232,3144.8,5148.671,1.637199,23.57827,4.013324
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.342,59.16086,96.77493,6.04E+10,2.51E+10,3.38E+10,1.70E+10,6.73E+10,0.1080978,0.00015166,0.2016385,2.534805,3149.578,5152.06,1.635793,23.02068,3.819224
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.4944,59.88623,96.71552,5.98E+10,2.52E+10,3.21E+10,1.53E+10,6.56E+10,0.1082032,2.64E-05,0.1890251,2.532509,3151.511,5089.838,1.615048,24.61105,3.779691
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.6468,59.50058,97.05252,6.00E+10,2.50E+10,3.32E+10,1.65E+10,6.66E+10,0.1016338,1.02E-05,0.1988203,2.538846,3140.577,5122.743,1.631164,24.1497,3.84709
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.7992,58.45241,96.8493,6.15E+10,2.53E+10,3.58E+10,1.89E+10,6.96E+10,0.092657,4.88E-06,0.2134656,2.558041,3147.164,5214.791,1.656967,24.67065,3.963021
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5554.9516,56.46944,96.75197,6.37E+10,2.56E+10,4.12E+10,2.41E+10,7.53E+10,0.09092575,3.73E-06,0.2414062,2.584173,3150.324,5398.798,1.713724,22.32961,4.116791
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.104,53.7107,97.47642,6.53E+10,2.55E+10,5.01E+10,3.31E+10,8.40E+10,0.08473546,3.73E-06,0.2813911,2.605944,3126.951,5677.301,1.815761,22.48794,4.263999
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.2564,53.93441,97.63661,6.52E+10,2.55E+10,4.95E+10,3.25E+10,8.34E+10,0.08022705,0.004071767,0.2803791,2.611516,3121.78,5651.612,1.810381,21.4186,4.321851
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.4088,56.17516,97.87618,6.28E+10,2.50E+10,4.27E+10,2.60E+10,7.61E+10,0.08153514,0.008578232,0.2541065,2.582993,3114.143,5427.668,1.742875,21.60135,4.261755
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.5612,58.8064,97.38043,6.02E+10,2.48E+10,3.51E+10,1.85E+10,6.82E+10,0.08870248,0.00992575,0.2123659,2.533609,3130.016,5184.772,1.656563,22.2256,4.01271
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.7136,61.44193,98.16358,5.64E+10,2.40E+10,2.93E+10,1.33E+10,6.12E+10,0.09885756,0.006969562,0.1777242,2.484117,3105.083,4962.207,1.598001,20.82799,3.696519
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5555.866,62.11803,97.93347,5.54E+10,2.38E+10,2.74E+10,1.16E+10,5.91E+10,0.1002473,0.003384552,0.1633953,2.456125,3112.332,4906.797,1.576579,18.62457,3.436172
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.0184,62.12985,98.15356,5.53E+10,2.37E+10,2.76E+10,1.18E+10,5.92E+10,0.1007127,0.00110844,0.165723,2.458627,3105.346,4905.855,1.579814,16.02854,3.381629
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.1708,61.53907,99.00127,5.58E+10,2.35E+10,2.95E+10,1.39E+10,6.09E+10,0.1022114,0.000140606,0.1849964,2.483899,3078.792,4953.052,1.608815,15.53294,3.506622
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.3232,60.76808,99.14748,5.70E+10,2.38E+10,3.16E+10,1.58E+10,6.33E+10,0.1033923,3.73E-06,0.1991203,2.5169,3074.208,5015.926,1.631615,15.6794,3.769685
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.4756,59.40278,99.25121,5.85E+10,2.40E+10,3.50E+10,1.90E+10,6.69E+10,0.1019332,3.73E-06,0.2207609,2.541736,3070.996,5131.577,1.67099,17.12104,4.106861
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.628,57.93299,98.92043,6.03E+10,2.43E+10,3.86E+10,2.23E+10,7.10E+10,0.09214151,3.73E-06,0.2389064,2.564659,3081.274,5261.762,1.707634,18.46928,4.32688
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.7804,56.8853,98.42664,6.22E+10,2.49E+10,4.13E+10,2.47E+10,7.45E+10,0.08030741,3.73E-06,0.2492076,2.594015,3096.736,5358.395,1.730319,21.0412,4.31574
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5556.9328,55.16951,97.2724,6.48E+10,2.57E+10,4.56E+10,2.85E+10,7.98E+10,0.07222106,0.000759301,0.2628509,2.613899,3133.554,5525.766,1.763345,23.1513,4.119334
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.0852,54.41638,96.3098,6.63E+10,2.62E+10,4.72E+10,2.97E+10,8.21E+10,0.06950857,0.001707802,0.2655257,2.616979,3164.827,5601.323,1.769867,24.95612,3.908773
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.2376,54.724,95.2683,6.70E+10,2.67E+10,4.53E+10,2.75E+10,8.10E+10,0.06981102,0.00047384,0.2536862,2.609693,3199.447,5569.837,1.740936,24.17596,3.818926
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.39,55.91332,94.78955,6.65E+10,2.70E+10,4.16E+10,2.36E+10,7.75E+10,0.07765412,7.03E-05,0.2330364,2.608337,3215.551,5451.784,1.695469,23.74879,3.898075
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.5424,56.63666,94.16592,6.66E+10,2.74E+10,3.92E+10,2.09E+10,7.57E+10,0.08825474,2.08E-05,0.2165256,2.613673,3236.866,5381.759,1.662678,24.3664,4.093317
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.6948,56.50278,93.57487,6.74E+10,2.78E+10,3.92E+10,2.06E+10,7.62E+10,0.09792244,0.000514975,0.2130847,2.618969,3257.304,5394.454,1.656113,26.93264,4.297975
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.8472,55.47262,94.14856,6.79E+10,2.75E+10,4.26E+10,2.42E+10,7.92E+10,0.103305,0.004146612,0.2338895,2.623837,3237.477,5494.994,1.697379,28.92329,4.418092
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5557.9996,54.9016,94.98479,6.76E+10,2.70E+10,4.49E+10,2.69E+10,8.10E+10,0.1004133,0.01592449,0.2490835,2.626463,3208.973,5551.802,1.730125,29.59495,4.446175
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.152,55.11854,95.15866,6.73E+10,2.70E+10,4.44E+10,2.64E+10,8.04E+10,0.09547118,0.02248912,0.2475421,2.627883,3203.073,5529.94,1.726448,31.68494,4.392231
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.3044,55.85754,96.36201,6.54E+10,2.62E+10,4.31E+10,2.56E+10,7.81E+10,0.09200364,0.01748807,0.2469758,2.622015,3163.187,5456.923,1.725137,34.11592,4.305513
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.4568,56.55763,97.16926,6.39E+10,2.57E+10,4.16E+10,2.45E+10,7.58E+10,0.09180092,0.008120004,0.2438152,2.611284,3136.816,5389.309,1.718073,36.61443,4.207536
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.6092,57.58914,97.35609,6.27E+10,2.55E+10,3.89E+10,2.19E+10,7.28E+10,0.09392059,0.001176877,0.2308119,2.599941,3130.775,5292.969,1.690622,37.04094,4.142902
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.7616,59.56052,97.32529,6.11E+10,2.54E+10,3.40E+10,1.71E+10,6.80E+10,0.09418365,3.73E-06,0.2002959,2.59354,3131.766,5118.537,1.634399,36.39579,4.153231
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5558.914,59.0356,97.34591,6.14E+10,2.54E+10,3.52E+10,1.83E+10,6.90E+10,0.0942775,7.58E-06,0.209038,2.589743,3131.103,5163.276,1.64903,35.68204,4.272001
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.0664,58.10947,97.83329,6.16E+10,2.51E+10,3.77E+10,2.10E+10,7.11E+10,0.09109426,2.10E-05,0.2273323,2.58576,3115.522,5245.471,1.683691,35.63795,4.457328
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.2188,56.35789,98.49144,6.20E+10,2.47E+10,4.25E+10,2.61E+10,7.55E+10,0.08916903,2.71E-05,0.2562604,2.578656,3094.708,5409.272,1.747986,36.84523,4.622403
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.3712,55.97318,98.08439,6.25E+10,2.48E+10,4.31E+10,2.66E+10,7.63E+10,0.09200693,2.03E-05,0.2585261,2.571575,3107.55,5445.468,1.752347,37.58778,4.721358
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.5236,56.45796,97.73293,6.25E+10,2.50E+10,4.16E+10,2.49E+10,7.49E+10,0.09935654,1.54E-05,0.2495404,2.570089,3118.707,5398.802,1.731113,38.73001,4.722373
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.676,56.98611,97.4493,6.25E+10,2.52E+10,4.01E+10,2.33E+10,7.37E+10,0.1055464,9.24E-06,0.240133,2.576245,3127.784,5348.738,1.710082,38.72791,4.647848
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.8284,57.0223,96.8756,6.33E+10,2.56E+10,3.98E+10,2.27E+10,7.40E+10,0.1077846,6.60E-06,0.234919,2.589287,3146.324,5345.278,1.698905,39.2687,4.534635
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5559.9808,56.55552,96.31016,6.44E+10,2.60E+10,4.08E+10,2.34E+10,7.55E+10,0.1049438,1.30E-05,0.2368382,2.598898,3164.791,5389.474,1.702942,37.7862,4.45918
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.1332,55.4238,96.13364,6.54E+10,2.62E+10,4.38E+10,2.64E+10,7.87E+10,0.09871358,0.00059245,0.2509851,2.60158,3170.587,5499.87,1.734648,37.05277,4.397135
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.2856,54.89759,95.92394,6.58E+10,2.62E+10,4.50E+10,2.76E+10,8.00E+10,0.09406644,0.002985764,0.2564698,2.594333,3177.521,5552.195,1.747333,36.05902,4.336702
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.438,55.37154,96.61608,6.44E+10,2.57E+10,4.39E+10,2.68E+10,7.81E+10,0.09802846,0.002193751,0.2554495,2.578777,3154.798,5504.763,1.74488,35.88461,4.335717
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.5904,56.47041,96.62858,6.34E+10,2.56E+10,4.08E+10,2.37E+10,7.49E+10,0.1018047,0.000839603,0.2405564,2.56926,3154.349,5397.897,1.711269,34.59261,4.406413
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.7428,57.18893,95.86989,6.37E+10,2.60E+10,3.85E+10,2.11E+10,7.32E+10,0.1000497,0.000124015,0.2236854,2.576605,3179.351,5329.795,1.676426,34.89421,4.442734
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5560.8952,57.68965,96.02549,6.38E+10,2.62E+10,3.76E+10,2.02E+10,7.25E+10,0.09236901,1.74E-05,0.2176119,2.598838,3174.166,5283.499,1.664527,36.97356,4.336611
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.0476,57.00936,96.19562,6.45E+10,2.63E+10,3.98E+10,2.23E+10,7.48E+10,0.08225784,6.42E-06,0.2292524,2.615118,3168.544,5346.713,1.687441,40.9875,4.205484
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.2,56.311,96.26694,6.49E+10,2.62E+10,4.16E+10,2.41E+10,7.65E+10,0.08211459,3.73E-06,0.2399062,2.610583,3166.196,5412.902,1.709594,43.70852,4.255242
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.3524,56.06935,96.66477,6.44E+10,2.58E+10,4.23E+10,2.51E+10,7.68E+10,0.08724739,1.13E-05,0.2464679,2.59874,3153.177,5436.131,1.724027,46.63493,4.448888
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.5048,56.47897,97.43636,6.32E+10,2.54E+10,4.17E+10,2.48E+10,7.55E+10,0.09138038,1.30E-05,0.2469956,2.590767,3128.231,5396.773,1.725182,50.65565,4.632716
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.6572,57.19344,97.60378,6.27E+10,2.53E+10,4.00E+10,2.31E+10,7.37E+10,0.09158631,7.13E-06,0.2385071,2.594248,3122.83,5329.427,1.706602,55.3097,4.701821
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.8096,57.28944,98.22533,6.22E+10,2.50E+10,4.02E+10,2.35E+10,7.35E+10,0.08831803,1.22E-05,0.2422008,2.598267,3103.098,5320.353,1.714547,55.63535,4.754508
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5561.962,57.36565,98.48614,6.19E+10,2.49E+10,4.02E+10,2.36E+10,7.33E+10,0.0875821,1.37E-05,0.243254,2.597809,3094.853,5313.288,1.716814,51.92046,4.798339
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.1144,57.52405,98.73586,6.14E+10,2.47E+10,3.98E+10,2.34E+10,7.27E+10,0.09157232,1.80E-05,0.2430781,2.591129,3087.028,5298.665,1.716429,45.37571,4.796245
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.2668,58.32815,98.75346,6.06E+10,2.46E+10,3.77E+10,2.13E+10,7.05E+10,0.1010171,2.06E-05,0.23206,2.579584,3086.474,5225.822,1.693138,40.75633,4.764487
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.4192,58.59348,99.25587,5.97E+10,2.42E+10,3.72E+10,2.10E+10,6.94E+10,0.1130284,0.000640187,0.2325484,2.566084,3070.87,5201.947,1.693972,34.70973,4.787441
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.5716,58.11246,99.9038,5.92E+10,2.38E+10,3.86E+10,2.27E+10,7.03E+10,0.1202802,0.003268319,0.244239,2.556043,3050.955,5245.091,1.719193,31.79959,4.879107
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.724,57.94896,99.73945,5.93E+10,2.38E+10,3.88E+10,2.29E+10,7.06E+10,0.1186998,0.01234694,0.2452068,2.551757,3055.968,5259.802,1.72116,31.28301,4.98886
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5562.8764,57.55165,99.12566,6.04E+10,2.43E+10,3.96E+10,2.34E+10,7.20E+10,0.1113219,0.01716654,0.2457527,2.5651,3074.906,5296.167,1.72238,39.71976,5.000925
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.0288,57.21508,98.87847,6.14E+10,2.46E+10,4.07E+10,2.43E+10,7.34E+10,0.1057682,0.01832014,0.2483149,2.587569,3082.573,5327.294,1.728196,52.50722,4.972318
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.1812,56.34821,99.26018,6.21E+10,2.46E+10,4.36E+10,2.72E+10,7.64E+10,0.1031971,0.01734267,0.2621544,2.609015,3070.73,5409.482,1.761659,63.3249,4.906109
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.3336,55.66334,99.65781,6.22E+10,2.44E+10,4.57E+10,2.95E+10,7.83E+10,0.09618226,0.01273902,0.2732477,2.611969,3058.472,5475.88,1.790412,70.23907,4.870442
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.486,56.24416,99.78889,6.14E+10,2.42E+10,4.39E+10,2.78E+10,7.62E+10,0.09862273,0.008071961,0.2671733,2.594677,3054.448,5419.44,1.774274,68.00535,4.840565
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.6384,57.96777,100.0741,5.96E+10,2.39E+10,3.94E+10,2.35E+10,7.12E+10,0.1072079,0.005139593,0.24738,2.574186,3045.749,5258.999,1.726641,66.21459,4.743717
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.7908,59.98125,100.2733,5.77E+10,2.36E+10,3.46E+10,1.88E+10,6.60E+10,0.1162062,0.004116431,0.2211976,2.55589,3039.694,5082.496,1.672028,60.42003,4.597689
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5563.9432,61.60077,100.0516,5.66E+10,2.37E+10,3.09E+10,1.51E+10,6.25E+10,0.1189749,0.004519546,0.1945449,2.5511,3046.432,4948.457,1.624367,58.55044,4.391671
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.0956,61.452,99.8462,5.70E+10,2.39E+10,3.12E+10,1.53E+10,6.30E+10,0.1069431,0.005315897,0.1950972,2.560493,3052.697,4960.025,1.624798,51.89118,4.184885
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.248,59.56942,99.25955,5.92E+10,2.43E+10,3.51E+10,1.89E+10,6.75E+10,0.09510968,0.005118104,0.2183717,2.57583,3070.76,5117.784,1.666566,44.71502,3.976448
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.4004,57.35119,98.49307,6.15E+10,2.47E+10,4.00E+10,2.35E+10,7.30E+10,0.09076609,0.004948205,0.2433579,2.583303,3094.665,5315.825,1.717676,34.90328,3.804439
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.5528,56.89764,97.80544,6.23E+10,2.50E+10,4.06E+10,2.39E+10,7.40E+10,0.0898731,0.005907109,0.2442139,2.577664,3116.413,5356.995,1.718973,27.80352,3.733396
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.7052,57.88976,97.34707,6.17E+10,2.52E+10,3.76E+10,2.09E+10,7.12E+10,0.08975921,0.00854001,0.2262902,2.568141,3131.075,5265.556,1.681739,23.18598,3.756365
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5564.8576,59.06204,96.10672,6.19E+10,2.59E+10,3.40E+10,1.68E+10,6.85E+10,0.09180696,0.01285536,0.1962053,2.570531,3171.582,5160.983,1.627387,21.82827,3.755002
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.01,59.24982,94.9304,6.28E+10,2.66E+10,3.28E+10,1.51E+10,6.82E+10,0.09499155,0.007620594,0.1808769,2.577529,3210.84,5144.32,1.602204,22.22755,3.682775
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.1624,58.61068,94.63651,6.37E+10,2.68E+10,3.41E+10,1.63E+10,6.98E+10,0.09608334,0.002573271,0.1888497,2.581415,3220.745,5200.555,1.614702,21.63406,3.544193
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.3148,58.80754,94.55005,6.32E+10,2.67E+10,3.34E+10,1.56E+10,6.90E+10,0.09793056,0.000327259,0.1845202,2.568533,3223.69,5183.049,1.607802,21.76791,3.465324
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.4672,59.84797,94.67829,6.19E+10,2.65E+10,3.10E+10,1.33E+10,6.63E+10,0.09987111,1.33E-05,0.1671656,2.557354,3219.325,5093.209,1.582066,21.44192,3.409616
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.6196,59.0448,95.34402,6.22E+10,2.62E+10,3.33E+10,1.59E+10,6.82E+10,0.09509364,6.42E-05,0.1886728,2.558776,3196.877,5162.541,1.614929,22.64456,3.393716
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.772,58.14523,95.9438,6.27E+10,2.59E+10,3.60E+10,1.87E+10,7.06E+10,0.08816457,0.003432906,0.2096502,2.568342,3176.876,5242.217,1.650146,22.43917,3.461286
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5565.9244,56.61093,95.96371,6.39E+10,2.59E+10,3.99E+10,2.27E+10,7.45E+10,0.08236952,0.009194129,0.232956,2.567927,3176.201,5384.857,1.695368,23.50143,3.651447
3-BRSA-944A-RJS,LQC_ParamElast,Barra Velha,5566.0768,57.06331,96.08594,6.31E+10,2.57E+10,3.86E+10,2.15E+10,7.29E+10,0.08076273,0.01378726,0.2275301,2.55612,3172.164,5341.676,1.683914,25.93849,3.889941
