wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.1892,66.17261,129.5325,3.86E+10,1.46E+10,3.65E+10,2.67E+10,5.59E+10,0.03586973,0.01495516,0.3234318,2.635738,2353.215,4606.387,1.95749,25.94385,5.288932,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.3416,65.9314,128.647,3.92E+10,1.48E+10,3.67E+10,2.68E+10,5.64E+10,0.03039178,0.01476492,0.3218882,2.640344,2369.277,4622.99,1.951229,30.49441,5.217563,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.494,65.37227,127.9848,3.98E+10,1.50E+10,3.76E+10,2.75E+10,5.76E+10,0.02618807,0.01696239,0.3235026,2.648613,2381.552,4662.693,1.957821,30.1184,5.208799,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.6464,65.0921,127.1322,4.05E+10,1.53E+10,3.80E+10,2.78E+10,5.84E+10,0.02809432,0.02466107,0.3223484,2.661856,2397.529,4682.596,1.953111,31.51269,5.297588,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.7988,65.29015,127.8334,4.02E+10,1.52E+10,3.80E+10,2.78E+10,5.82E+10,0.030923,0.03076706,0.3235268,2.670441,2384.413,4668.412,1.957915,30.28416,5.377211,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5082.9512,65.8188,128.1971,3.98E+10,1.51E+10,3.71E+10,2.70E+10,5.72E+10,0.03118643,0.03263782,0.3210088,2.665707,2377.589,4630.985,1.947767,27.78381,5.423275,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.1036,66.94145,129.2252,3.88E+10,1.47E+10,3.53E+10,2.55E+10,5.49E+10,0.02976916,0.03248421,0.3166176,2.648888,2358.741,4553.618,1.930489,26.89625,5.47052,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.256,67.77744,131.0913,3.76E+10,1.43E+10,3.44E+10,2.48E+10,5.34E+10,0.02988118,0.03367318,0.3175634,2.639674,2325.215,4497.151,1.934119,25.20182,5.6055,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.4084,67.59558,131.7303,3.72E+10,1.41E+10,3.47E+10,2.53E+10,5.35E+10,0.03224722,0.03379341,0.3212812,2.63234,2313.818,4509.229,1.948827,26.99593,5.734551,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.5608,68.08326,131.8563,3.71E+10,1.41E+10,3.40E+10,2.46E+10,5.27E+10,0.03648072,0.0336513,0.318215,2.630276,2311.608,4477.047,1.936761,27.11759,5.818403,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.7132,68.68064,132.6711,3.65E+10,1.39E+10,3.33E+10,2.40E+10,5.18E+10,0.04160456,0.03415326,0.3169491,2.628356,2297.443,4437.973,1.931707,27.49753,5.847714,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5083.8656,68.98323,133.9279,3.59E+10,1.36E+10,3.31E+10,2.41E+10,5.13E+10,0.04560477,0.0334883,0.3194336,2.626457,2275.899,4418.476,1.941446,29.64218,5.825815,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.018,69.05037,135.3139,3.52E+10,1.33E+10,3.33E+10,2.44E+10,5.10E+10,0.04541941,0.02746195,0.323931,2.618078,2252.591,4414.169,1.959641,29.38729,5.743577,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.1704,69.03679,136.4484,3.46E+10,1.30E+10,3.35E+10,2.48E+10,5.09E+10,0.04321475,0.02186799,0.3279529,2.609569,2233.838,4415.038,1.97646,30.3025,5.635495,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.3228,69.68409,138.1095,3.38E+10,1.27E+10,3.30E+10,2.45E+10,4.99E+10,0.04043923,0.02045328,0.3292383,2.610058,2207.038,4374.192,1.981933,31.16052,5.567313,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.4752,71.40633,139.6239,3.30E+10,1.25E+10,3.11E+10,2.27E+10,4.77E+10,0.03711043,0.02330408,0.3221028,2.614756,2183.05,4262.605,1.952506,39.04602,5.509493,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.6276,72.69554,144.7728,3.09E+10,1.16E+10,3.05E+10,2.27E+10,4.59E+10,0.03362642,0.0304156,0.3331221,2.612577,2106.366,4212.702,2.000871,47.07611,5.355247,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.78,73.46545,144.7314,3.05E+10,1.15E+10,2.93E+10,2.17E+10,4.47E+10,0.03098245,0.04213221,0.3231094,2.595354,2106.159,4123.785,1.958393,51.69895,5.023391,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5084.9324,73.59167,142.228,3.12E+10,1.18E+10,2.84E+10,2.05E+10,4.42E+10,0.03259902,0.05324882,0.3027912,2.577918,2143.155,4031.635,1.881397,47.95214,4.684187,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.0848,73.12392,140.0182,3.19E+10,1.22E+10,2.84E+10,2.03E+10,4.46E+10,0.03883225,0.06125608,0.2926019,2.565576,2176.97,4020.607,1.846948,42.66502,4.421667,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.2372,71.72862,137.845,3.29E+10,1.25E+10,2.95E+10,2.12E+10,4.62E+10,0.04666403,0.06609944,0.2909405,2.556827,2211.294,4072.431,1.841647,35.56243,4.352971,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.3896,70.72285,134.7322,3.42E+10,1.31E+10,3.00E+10,2.13E+10,4.74E+10,0.05242231,0.06726246,0.2936592,2.551986,2262.587,4186.429,1.85022,32.0621,4.44398,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.542,71.45323,132.675,3.50E+10,1.35E+10,2.86E+10,1.96E+10,4.66E+10,0.05250763,0.06342342,0.2977388,2.559827,2297.399,4281.031,1.863394,29.81614,4.736218,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.6944,69.54264,132.656,3.58E+10,1.37E+10,3.16E+10,2.25E+10,4.98E+10,0.04669644,0.05389579,0.3052405,2.587454,2297.681,4340.171,1.888964,32.07587,5.172586,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.8468,68.37053,134.3203,3.57E+10,1.35E+10,3.40E+10,2.50E+10,5.19E+10,0.04262575,0.04457754,0.3177342,2.613415,2269.323,4391.762,1.935453,33.44662,5.527544,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5085.9992,67.43619,134.6892,3.59E+10,1.35E+10,3.57E+10,2.68E+10,5.37E+10,0.04158176,0.03470948,0.3280201,2.626975,2262.992,4474.004,1.977008,33.30281,5.713421,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.1516,67.18036,134.2385,3.61E+10,1.35E+10,3.60E+10,2.70E+10,5.41E+10,0.04183076,0.02346195,0.3323312,2.626568,2270.591,4531.07,1.995539,31.09908,5.730791,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.304,66.04346,132.6317,3.70E+10,1.39E+10,3.74E+10,2.82E+10,5.59E+10,0.04296251,0.01568777,0.3240101,2.624738,2298.213,4505.367,1.960559,30.75395,5.707432,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.4564,64.7917,131.1527,3.79E+10,1.42E+10,3.91E+10,2.97E+10,5.80E+10,0.04125978,0.01568425,0.3233226,2.62096,2324.051,4548.547,1.957127,30.12721,5.667694,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.6088,63.76657,130.698,3.82E+10,1.42E+10,4.08E+10,3.13E+10,5.97E+10,0.04518361,0.01787429,0.3230081,2.613296,2332.094,4561.062,1.955781,30.06965,5.624611,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.7612,63.23595,129.468,3.88E+10,1.45E+10,4.13E+10,3.17E+10,6.06E+10,0.05388127,0.01793084,0.3186805,2.607607,2354.336,4563.849,1.938543,30.42911,5.639842,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5086.9136,63.20258,128.8205,3.91E+10,1.46E+10,4.11E+10,3.14E+10,6.05E+10,0.0615241,0.01623696,0.3186784,2.60324,2366.084,4586.551,1.938454,29.64294,5.68525,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.066,66.33053,129.5888,3.81E+10,1.44E+10,3.59E+10,2.63E+10,5.51E+10,0.06461307,0.01676724,0.3215296,2.604197,2352.096,4586.067,1.949803,30.61345,5.744209,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.2184,66.55171,133.6066,3.62E+10,1.36E+10,3.65E+10,2.75E+10,5.46E+10,0.06123646,0.02527377,0.329405,2.601852,2282.077,4524.72,1.983076,29.10662,5.6885,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.3708,66.33428,135.7348,3.52E+10,1.31E+10,3.74E+10,2.87E+10,5.49E+10,0.05493682,0.03424595,0.3296414,2.600739,2245.571,4454.696,1.983749,29.21769,5.490942,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.5232,67.77509,135.7273,3.49E+10,1.31E+10,3.51E+10,2.64E+10,5.26E+10,0.05042918,0.03916634,0.321207,2.596944,2245.682,4376.542,1.948892,30.96111,5.219826,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.6756,68.80284,137.3176,3.40E+10,1.28E+10,3.38E+10,2.53E+10,5.09E+10,0.04888098,0.04009166,0.3192039,2.59157,2219.819,4307.531,1.940511,33.60732,5.024591,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.828,68.61792,138.8575,3.33E+10,1.24E+10,3.44E+10,2.61E+10,5.10E+10,0.04701018,0.03814603,0.3188334,2.582435,2195.088,4256.402,1.939049,34.24754,5.040022,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5087.9804,68.7291,139.4227,3.31E+10,1.23E+10,3.43E+10,2.61E+10,5.08E+10,0.04397781,0.03740701,0.3226323,2.58248,2186.159,4272.53,1.954366,36.38563,5.266709,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.1328,69.00884,138.9226,3.34E+10,1.25E+10,3.40E+10,2.57E+10,5.07E+10,0.04125016,0.03720695,0.3247166,2.596574,2194.045,4306.444,1.962785,31.34527,5.572679,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.2852,69.03051,136.5541,3.47E+10,1.31E+10,3.37E+10,2.50E+10,5.11E+10,0.03984762,0.0372687,0.3167648,2.621795,2232.311,4311.213,1.931488,29.09419,5.758166,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.4376,69.7333,134.9232,3.55E+10,1.35E+10,3.25E+10,2.35E+10,5.04E+10,0.04007321,0.03851867,0.3193068,2.639272,2259.09,4385.429,1.941183,24.08153,5.710865,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.59,69.94395,133.6942,3.61E+10,1.38E+10,3.19E+10,2.27E+10,5.03E+10,0.04165766,0.04179051,0.3171779,2.646243,2279.876,4406.324,1.932758,25.09178,5.568037,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.7424,71.11681,133.1705,3.60E+10,1.38E+10,3.01E+10,2.09E+10,4.86E+10,0.0419929,0.04520002,0.3132907,2.642392,2288.796,4389.504,1.917825,24.93975,5.500624,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5088.8948,71.58589,133.1012,3.58E+10,1.38E+10,2.93E+10,2.01E+10,4.78E+10,0.04071158,0.04576635,0.3164328,2.635016,2289.987,4419.283,1.929828,26.20687,5.5554,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.0472,71.12901,132.6432,3.62E+10,1.39E+10,2.99E+10,2.06E+10,4.84E+10,0.03821182,0.04266157,0.3137189,2.637672,2297.905,4410.877,1.919546,27.42854,5.697293,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.1996,69.76762,131.4555,3.71E+10,1.42E+10,3.16E+10,2.21E+10,5.06E+10,0.0348579,0.0369361,0.3133593,2.647759,2318.713,4447.507,1.918074,27.78891,5.814226,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.352,67.54665,130.8657,3.80E+10,1.44E+10,3.50E+10,2.53E+10,5.42E+10,0.03134212,0.0310153,0.3189573,2.659643,2329.107,4517.827,1.939715,25.656,5.927776,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.5044,65.53932,129.5873,3.91E+10,1.47E+10,3.80E+10,2.82E+10,5.76E+10,0.03002478,0.02461108,0.3216008,2.663681,2352.17,4586.878,1.950054,25.52227,5.972332,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.6568,64.80811,129.0884,3.95E+10,1.48E+10,3.91E+10,2.92E+10,5.89E+10,0.03099317,0.02061507,0.3286533,2.661681,2361.173,4674.676,1.979813,24.89612,5.97173,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.8092,63.63479,129.1798,3.96E+10,1.48E+10,4.13E+10,3.14E+10,6.10E+10,0.03321254,0.01946699,0.3304607,2.656638,2359.502,4688.955,1.987264,24.53327,5.898638,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5089.9616,63.49331,129.9345,3.92E+10,1.46E+10,4.17E+10,3.19E+10,6.11E+10,0.03598567,0.01961888,0.3234183,2.652127,2345.828,4592.798,1.957792,25.45975,5.805883,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.114,67.3422,131.7916,3.75E+10,1.42E+10,3.56E+10,2.61E+10,5.45E+10,0.03900364,0.01940738,0.320457,2.647981,2312.881,4499.645,1.945469,26.84278,5.697026,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.2664,68.50984,138.0399,3.45E+10,1.29E+10,3.51E+10,2.65E+10,5.23E+10,0.04206141,0.01789981,0.3340185,2.641231,2209.654,4427.576,2.004807,30.73572,5.593762,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.4188,69.17149,142.3457,3.24E+10,1.21E+10,3.50E+10,2.69E+10,5.11E+10,0.04393283,0.01561903,0.3413045,2.62885,2141.431,4362.749,2.037344,31.4883,5.473617,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.5712,71.43424,145.7609,3.07E+10,1.14E+10,3.24E+10,2.48E+10,4.76E+10,0.04359362,0.01582318,0.3389685,2.613114,2091.385,4237.724,2.026166,33.02916,5.369592,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.7236,73.74245,148.8838,2.92E+10,1.09E+10,2.99E+10,2.27E+10,4.45E+10,0.04153359,0.02041872,0.3350448,2.601503,2047.395,4110.979,2.007836,32.51838,5.283978,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5090.876,75.21105,151.2247,2.81E+10,1.05E+10,2.85E+10,2.15E+10,4.25E+10,0.04001434,0.02798341,0.3344555,2.585283,2015.628,4041.474,2.00508,32.16871,5.174578,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.0284,75.91079,152.9559,2.72E+10,1.02E+10,2.78E+10,2.10E+10,4.13E+10,0.04003942,0.03483966,0.3330015,2.56383,1992.775,3982.681,1.998536,34.33493,5.075192,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.1808,76.42142,153.1649,2.69E+10,1.01E+10,2.71E+10,2.04E+10,4.06E+10,0.03979034,0.03881189,0.3227969,2.549582,1990.015,3891.702,1.955644,35.82743,5.061393,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.3332,76.23477,151.7081,2.75E+10,1.03E+10,2.71E+10,2.02E+10,4.08E+10,0.03926051,0.03853198,0.31699,2.555077,2009.189,3881.469,1.931884,34.29243,5.174479,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.4856,74.42203,150.0016,2.84E+10,1.06E+10,2.90E+10,2.19E+10,4.32E+10,0.03890846,0.03419662,0.3206837,2.572083,2032.027,3955.508,1.946526,32.02598,5.303491,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.638,72.26675,144.0663,3.08E+10,1.16E+10,3.05E+10,2.28E+10,4.59E+10,0.03818887,0.02829071,0.3094922,2.581315,2116.974,4031.229,1.905027,26.86672,5.371317,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.7904,70.63096,140.8078,3.22E+10,1.21E+10,3.19E+10,2.39E+10,4.80E+10,0.04067954,0.02668253,0.317106,2.579229,2164.691,4185.911,1.933585,24.3638,5.414051,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5091.9428,69.98978,139.2926,3.29E+10,1.23E+10,3.24E+10,2.42E+10,4.89E+10,0.04400903,0.02961197,0.321031,2.57779,2188.26,4262.214,1.947789,22.36237,5.506534,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.0952,69.44537,138.0974,3.35E+10,1.26E+10,3.30E+10,2.46E+10,4.98E+10,0.04445466,0.03397704,0.3246294,2.583409,2207.164,4331.826,1.962581,25.86556,5.583762,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.2476,68.45271,137.5233,3.40E+10,1.27E+10,3.44E+10,2.60E+10,5.14E+10,0.04211938,0.03633419,0.3309525,2.593873,2216.356,4409.667,1.989586,26.61898,5.536207,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.4,67.41132,136.7921,3.47E+10,1.29E+10,3.61E+10,2.74E+10,5.33E+10,0.04131752,0.03300156,0.3338512,2.607691,2228.219,4461.683,2.002345,24.07777,5.391978,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.5524,66.90623,137.102,3.49E+10,1.30E+10,3.72E+10,2.85E+10,5.45E+10,0.0425457,0.03100607,0.3407243,2.626474,2223.18,4523.913,2.03494,23.47289,5.227375,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.7048,66.74063,133.5984,3.68E+10,1.38E+10,3.68E+10,2.76E+10,5.52E+10,0.0434454,0.03341714,0.3304423,2.648754,2282.231,4537.246,1.988785,26.24188,5.045243,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5092.8572,66.9436,130.6997,3.83E+10,1.45E+10,3.59E+10,2.62E+10,5.52E+10,0.04259559,0.03993358,0.318664,2.661184,2332.159,4521.047,1.93867,30.37791,4.838276,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.0096,67.53868,130.4837,3.81E+10,1.45E+10,3.47E+10,2.51E+10,5.40E+10,0.04009902,0.04842193,0.3141568,2.651607,2335.93,4487.518,1.921077,29.44915,4.642287,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.162,68.2076,132.6189,3.66E+10,1.39E+10,3.39E+10,2.47E+10,5.24E+10,0.03748502,0.05390432,0.3164148,2.626076,2298.541,4435.351,1.929714,28.42019,4.614875,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.3144,69.49277,133.5133,3.57E+10,1.36E+10,3.21E+10,2.30E+10,5.02E+10,0.03712726,0.04822935,0.312583,2.607224,2282.92,4372.599,1.915352,28.03784,4.762249,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.4668,69.74047,133.666,3.55E+10,1.35E+10,3.17E+10,2.27E+10,4.97E+10,0.03699827,0.03767769,0.3107007,2.603123,2280.311,4351.345,1.908225,25.45961,4.96958,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.6192,69.95088,136.197,3.45E+10,1.31E+10,3.21E+10,2.34E+10,4.96E+10,0.03719814,0.02859061,0.318736,2.609925,2238.256,4339.726,1.939127,24.81882,5.143052,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.7716,70.98344,138.3228,3.35E+10,1.27E+10,3.13E+10,2.28E+10,4.82E+10,0.03868338,0.02330163,0.3262238,2.614474,2203.597,4339.236,1.969217,24.79555,5.213837,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5093.924,71.71356,142.4471,3.18E+10,1.20E+10,3.12E+10,2.32E+10,4.72E+10,0.04109341,0.02249799,0.336852,2.612094,2140.364,4315.878,2.016878,25.54058,5.201526,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.0764,73.65981,145.5791,3.03E+10,1.14E+10,2.94E+10,2.18E+10,4.46E+10,0.0430587,0.02539572,0.3353366,2.602196,2093.81,4207.519,2.009388,25.6659,5.099139,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.2288,74.82037,149.5585,2.86E+10,1.07E+10,2.86E+10,2.14E+10,4.29E+10,0.04302238,0.02942642,0.3305055,2.585701,2038.435,4051.621,1.987506,25.32021,4.928828,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.3812,76.12958,152.6977,2.73E+10,1.02E+10,2.76E+10,2.07E+10,4.12E+10,0.04152331,0.03380873,0.3296354,2.570892,1996.209,3959.779,1.983654,32.35754,4.77371,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.5336,76.88037,154.5809,2.66E+10,9.97E+09,2.70E+10,2.04E+10,4.03E+10,0.03997985,0.03834747,0.3330253,2.565223,1971.829,3941.037,1.998717,44.94526,4.685334,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.686,76.47636,152.0039,2.76E+10,1.04E+10,2.71E+10,2.02E+10,4.09E+10,0.03979283,0.04221554,0.3161798,2.57663,2005.562,3872.141,1.931338,53.3712,4.715083,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.8384,75.05411,149.6838,2.86E+10,1.07E+10,2.84E+10,2.13E+10,4.27E+10,0.04039215,0.04148913,0.3097021,2.590016,2036.331,3878.432,1.904603,52.63141,4.770868,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5094.9908,73.04231,142.8022,3.14E+10,1.19E+10,2.95E+10,2.15E+10,4.53E+10,0.03997609,0.03971717,0.3086225,2.599666,2136.259,4060.167,1.900713,42.21681,4.877625,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.1432,71.33083,138.0866,3.35E+10,1.27E+10,3.06E+10,2.22E+10,4.76E+10,0.03842572,0.03721879,0.3105585,2.604461,2207.495,4211.482,1.907753,33.09344,5.021803,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.2956,69.93103,130.3872,3.72E+10,1.43E+10,3.06E+10,2.10E+10,4.97E+10,0.03653593,0.03268402,0.2953779,2.614854,2340.378,4343.792,1.857231,26.77547,5.186332,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.448,68.43748,126.561,3.93E+10,1.52E+10,3.17E+10,2.16E+10,5.19E+10,0.03526631,0.02680635,0.288605,2.617238,2408.373,4418.069,1.83446,23.27095,5.250493,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.6004,66.91105,127.4547,3.92E+10,1.50E+10,3.43E+10,2.44E+10,5.43E+10,0.03373133,0.02336445,0.3012366,2.615252,2391.541,4485.86,1.875897,22.51234,5.258537,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.7528,66.95484,123.9619,4.09E+10,1.58E+10,3.30E+10,2.25E+10,5.41E+10,0.03294387,0.0236452,0.2900285,2.611599,2459.929,4525.267,1.84033,22.92221,5.284342,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5095.9052,66.85072,122.4209,4.18E+10,1.62E+10,3.28E+10,2.20E+10,5.44E+10,0.03376262,0.02639478,0.2874788,2.618263,2489.773,4559.118,1.831148,26.22208,5.387691,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.0576,66.39649,125.2305,4.06E+10,1.56E+10,3.46E+10,2.42E+10,5.53E+10,0.03540941,0.02893042,0.3006891,2.624531,2434.416,4560.928,1.87387,25.59855,5.488451,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.21,65.78096,126.5373,4.01E+10,1.53E+10,3.61E+10,2.60E+10,5.65E+10,0.03558464,0.02714184,0.3031627,2.630014,2408.777,4532.288,1.881569,25.71664,5.587762,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.3624,66.47143,126.0683,4.03E+10,1.54E+10,3.49E+10,2.46E+10,5.54E+10,0.03353352,0.02334603,0.2974991,2.63498,2417.755,4503.447,1.862684,24.56594,5.673978,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.5148,66.78555,126.2648,4.02E+10,1.54E+10,3.45E+10,2.42E+10,5.50E+10,0.03171537,0.02150626,0.2992386,2.640568,2413.985,4510.186,1.868374,26.09392,5.726251,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.6672,66.38752,126.5162,4.02E+10,1.54E+10,3.53E+10,2.51E+10,5.58E+10,0.03115005,0.02113593,0.3060782,2.645036,2409.177,4557.739,1.891828,25.23841,5.745064,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.8196,66.46502,126.9445,4.00E+10,1.53E+10,3.53E+10,2.51E+10,5.56E+10,0.03180044,0.02080507,0.3083291,2.645655,2401.059,4561.152,1.899642,25.59504,5.725809,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5096.972,66.05349,126.4176,4.04E+10,1.54E+10,3.58E+10,2.56E+10,5.63E+10,0.03363522,0.02013506,0.3072882,2.645025,2411.088,4571.248,1.895936,27.32578,5.705503,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.1244,65.94799,124.375,4.14E+10,1.59E+10,3.53E+10,2.47E+10,5.65E+10,0.03723485,0.0201955,0.2981568,2.642881,2450.86,4606.227,1.874293,28.6217,5.658587,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.2768,65.21117,123.3199,4.21E+10,1.61E+10,3.62E+10,2.54E+10,5.77E+10,0.04373519,0.01878929,0.3014143,2.641351,2471.627,4674.338,1.868744,30.75379,5.588318,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.4292,65.67043,121.823,4.28E+10,1.65E+10,3.49E+10,2.38E+10,5.69E+10,0.05156522,0.01558847,0.2915352,2.641372,2502.127,4641.658,1.840225,30.37754,5.499392,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.5816,64.75307,120.6391,4.37E+10,1.68E+10,3.60E+10,2.48E+10,5.85E+10,0.05821732,0.01256751,0.3020903,2.638943,2526.57,4707.879,1.820046,35.62821,5.398898,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.734,66.1649,120.0318,4.35E+10,1.70E+10,3.33E+10,2.20E+10,5.60E+10,0.0615966,0.01283585,0.2917241,2.635062,2539.337,4608.447,1.79479,39.42431,5.353343,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5097.8864,66.23132,121.7047,4.25E+10,1.65E+10,3.37E+10,2.27E+10,5.56E+10,0.06120259,0.02004667,0.2949752,2.627076,2504.668,4602.326,1.811966,45.85582,5.361292,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5098.0388,65.68905,122.1908,4.24E+10,1.63E+10,3.47E+10,2.38E+10,5.65E+10,0.05855041,0.03007546,0.3093471,2.624911,2494.467,4640.062,1.828628,44.81433,5.418119,,
